simplified,vietnamese,pinyin,english,hsk_level
难度,,nán dù,degree of difficulty,3
内,,nèi,inside; inner; internal; within; interior,3
内容,,nèi róng,content; substance; details,3
内心,,nèi xīn,heart; innermost being; (math.) incenter,3
能不能,,néng bùnéng,Can you,3
能力,,néng lì,capability; ability,3
年初,,nián chū,beginning of the year,3
年代,,nián dài,a decade of a century (e.g. the Sixties); age; era; period,3
年底,,nián dǐ,the end of the year; year-end,3
年纪,,nián jì,age,3
念,,niàn,"variant of 念, to read aloud",3
牛,,Niú,surname Niu,3
农村,,nóng cūn,rural area; village,3
农民,,nóng mín,peasant; farmer,3
农业,,nóng yè,agriculture; farming,3
女子,,nu:3 zǐ,woman; female,3
暖和,,nuǎn huo,warm; nice and warm,3
拍,,pāi,to pat; to clap; to slap; to swat; to take (a photo); to shoot (a film); racket (sports); beat (music),3
排名,,pái míng,"to rank (1st, 2nd etc); ranking",3
牌子,,pái zi,sign; trademark; brand,3
派,,pài,clique; school; group; faction; to dispatch; to send; to assign; to appoint; pi (Greek letter Ππ); the circular ratio pi = 3.1415926; (loanword) pie,3
判断,,pàn duàn,to judge; to determine; judgment,3
胖,,pán,healthy; at ease,3
跑步,,pǎo bù,to run; to jog; (military) to march at the double,3
配,,pèi,to join; to fit; to mate; to mix; to match; to deserve; to make up (a prescription); to allocate,3
配合,,pèi hé,matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concert with; to cooperate; to become man and wife; to combine parts of machine,3
批评,,pī píng,to criticize; criticism,3
批准,,pī zhǔn,to approve; to ratify,3
皮,,Pí,surname Pi,3
皮包,,pí bāo,handbag; briefcase,3
啤酒,,pí jiǔ,beer (loanword),3
票价,,piào jià,ticket price; fare; admission fee,3
评价,,píng jià,to evaluate; to assess,3
苹果,,píng guǒ,apple,3
破,,pò,"broken; damaged; worn out; lousy; rotten; to break, split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of",3
破坏,,pò huài,destruction; damage; to wreck; to break; to destroy,3
普遍,,pǔ biàn,universal; general; widespread; common,3
普及,,pǔ jí,to spread extensively; to generalize; widespread; popular; universal; ubiquitous; pervasive,3
期,,qī,variant of 期; period; cycle,3
齐,,Qí,(name of states and dynasties at several different periods); surname Qi,3
其次,,qí cì,next; secondly,3
其实,,qí shí,actually; in fact; really,3
奇怪,,qí guài,strange; odd; to marvel; to be baffled,3
气候,,qì hòu,(meteorology) climate; (fig.) climate; prevailing conditions (in human affairs),3
千万,,qiān wàn,ten million; countless; many; one must by all means,3
前后,,qián hòu,around; from beginning to end; all around; front and rear,3
前进,,qián jìn,to go forward; to forge ahead; to advance; onward,3
前面,,qián miàn,ahead; in front; preceding; above; also pr. [qián mian],3
前往,,qián wǎng,to leave for; to proceed towards; to go to,3
强,,Qiáng,surname Qiang,3
强大,,qiáng dà,large; formidable; powerful; strong,3
强调,,qiáng diào,to emphasize (a statement); to stress,3
强烈,,qiáng liè,strong; intense,3
桥,,qiáo,bridge,3
巧,,qiǎo,opportunely; coincidentally; as it happens; skillful; timely,3
亲,,qīn,parent; one's own (flesh and blood); relative; related; marriage; bride; close; intimate; in person; first-hand; in favor of; pro-; to kiss; (Internet slang) dear,3
亲切,,qīn qiè,amiable; cordial; close and dear; familiar,3
亲人,,qīn rén,one's close relatives,3
亲自,,qīn zì,personally; in person; oneself,3
情感,,qíng gǎn,feeling; emotion; to move (emotionally),3
情况,,qíng kuàng,circumstances; state of affairs; situation,3
请教,,qǐng jiào,to ask for guidance; to consult,3
庆祝,,qìng zhù,to celebrate,3
球迷,,qiú mí,fan (ball sports),3
区,,Oū,surname Ou,3
区别,,qū bié,difference; to distinguish; to discriminate; to make a distinction,3
取消,,qǔ xiāo,to cancel; cancellation,3
去世,,qù shì,to pass away; to die,3
全场,,quán chǎng,everyone present; the whole audience; across-the-board; unanimously; whole duration (of a competition or match),3
全面,,quán miàn,all-around; comprehensive; total; overall,3
全球,,quán qiú,entire; total; global; the (whole) world; worldwide,3
缺,,quē,deficiency; lack; scarce; vacant post; to run short of,3
缺点,,quē diǎn,weak point; fault; shortcoming; disadvantage,3
缺少,,quē shǎo,lack; shortage of; shortfall; to be short (of); to lack,3
确保,,què bǎo,to ensure; to guarantee,3
确定,,què dìng,definite; certain; fixed; to fix (on sth); to determine; to be sure; to ensure; to make certain; to ascertain; to clinch; to recognize; to confirm; OK (on computer dialog box),3
确实,,què shí,indeed; really; reliable; real; true,3
裙子,,qún zi,skirt,3
群,,qún,variant of 群,3
热爱,,rè ài,to love ardently; to adore,3
热烈,,rè liè,enthusiastic; ardent; warm,3
人才,,rén cái,talent; talented person; looks; attractive looks,3
人工,,rén gōng,artificial; manpower; manual work,3
人类,,rén lèi,humanity; human race; mankind,3
人民,,rén mín,the people,3
人民币,,rén mín bì,Renminbi (RMB); Chinese Yuan (CNY),3
人群,,rén qún,crowd,3
人生,,rén shēng,life (one's time on earth),3
人员,,rén yuán,staff; crew; personnel,3
认出,,rèn chū,recognition; to recognize,3
认得,,rèn de,to recognize; to remember sth (or sb) on seeing it; to know,3
认可,,rèn kě,to approve; approval; acknowledgment; OK,3
任,,Rén,surname Ren; Ren County 任县 in Hebei,3
任何,,rèn hé,any; whatever; whichever; whatsoever,3
任务,,rèn wu,mission; assignment; task; duty; role,3
仍,,réng,still; yet; to remain; (literary) frequently; often,3
仍然,,réng rán,still; as before; yet,3
日常,,rì cháng,day-to-day; daily; everyday,3
容易,,róng yì,easy; straightforward; likely; liable to; apt to,3
如何,,rú hé,how; what way; what,3
散步,,sàn bù,to take a walk; to go for a walk,3
沙发,,shā fā,sofa (loanword); (Internet slang) the first reply or replier to a forum post,3
沙子,,shā zi,sand; grit,3
伤,,shāng,to injure; injury; wound,3
伤心,,shāng xīn,to grieve; to be broken-hearted; to feel deeply hurt,3
商品,,shāng pǐn,commodity; goods; merchandise,3
商业,,shāng yè,business; trade; commerce,3
上来,,shàng lái,to come up; to approach; (verb complement indicating success),3
上面,,shàng miàn,on top of; above-mentioned; also pr. [shàng mian],3
上去,,shàng qù,to go up,3
上升,,shàng shēng,to rise; to go up; to ascend,3
上衣,,shàng yī,jacket; upper outer garment,3
设备,,shè bèi,equipment; facilities; installations,3
设计,,shè jì,to design; to plan; design; plan,3
设立,,shè lì,to set up; to establish,3
社会,,shè huì,society,3
身份证,,shēn fèn zhèng,identity card; ID,3
深,,shēn,old variant of 深,3
深刻,,shēn kè,profound; deep; deep-going,3
深入,,shēn rù,to penetrate deeply; thorough,3
升,,shēng,to ascend; to rise to the rank of; to promote; to hoist; liter; measure for dry grain equal to one-tenth dou 斗,3
生产,,shēng chǎn,to produce; to manufacture; to give birth to a child,3
生存,,shēng cún,to exist; to survive,3
生动,,shēng dòng,vivid; lively,3
生命,,shēng mìng,life (as the characteristic of living beings); living being; creature,3
生意,,shēng yì,life force; vitality,3
生长,,shēng zhǎng,to grow; to grow up; to be brought up,3
声明,,shēng míng,to state; to declare; statement; declaration,3
胜,,shèng,victory; success; to beat; to defeat; to surpass; victorious; superior to; to get the better of; better than; surpassing; superb (of vista); beautiful (scenery); wonderful (view); (Taiwan pr. [shēng]) able to bear; equal to (a task),3
胜利,,shèng lì,victory,3
失去,,shī qù,to lose,3
石头,,shí tou,stone,3
石油,,shí yóu,oil; petroleum,3
时,,shí,old variant of 时,3
时代,,Shí dài,"Time, US weekly news magazine",3
时刻,,shí kè,time; juncture; moment; period of time; constantly; always,3
实际上,,shí jì shàng,in fact; in reality; as a matter of fact; in practice,3
实力,,shí lì,strength,3
实行,,shí xíng,to implement; to carry out; to put into practice,3
实验,,shí yàn,experiment; test; experimental; to experiment,3
实验室,,shí yàn shì,laboratory,3
食品,,shí pǐn,foodstuff; food; provisions,3
使,,shǐ,to make; to cause; to enable; to use; to employ; to send; to instruct sb to do sth; envoy; messenger,3
始终,,shǐ zhōng,from beginning to end; all along,3
世纪,,shì jì,century,3
世界,,shì jiè,world,3
世界杯,,Shì jiè bēi,World Cup,3
市场,,shì chǎng,marketplace; market (also in abstract),3
事故,,shì gù,accident,3
事件,,shì jiàn,event; happening; incident,3
事实,,shì shí,fact,3
事实上,,shì shí shàng,in fact; in reality; actually; as a matter of fact; de facto; ipso facto,3
事业,,shì yè,"undertaking; project; activity; (charitable, political or revolutionary) cause; publicly funded institution, enterprise or foundation; career; occupation",3
试题,,shì tí,exam question; test topic,3
试验,,shì yàn,experiment; test; to experiment; experimental,3
室,,Shì,surname Shi,3
适合,,shì hé,to fit; to suit,3
适应,,shì yìng,to adapt; to fit; to suit,3
适用,,shì yòng,to be applicable,3
收费,,shōu fèi,to charge a fee,3
收看,,shōu kàn,to watch (a TV program),3
收听,,shōu tīng,to listen to (a radio broadcast),3
收音机,,shōu yīn jī,radio,3
手续,,shǒu xù,procedure; formalities,3
手指,,shǒu zhǐ,finger,3
首都,,shǒu dū,capital (city),3
首先,,shǒu xiān,first (of all); in the first place,3
受,,shòu,to receive; to accept; to suffer; subjected to; to bear; to stand; pleasant; (passive marker),3
受伤,,shòu shāng,to sustain injuries; wounded (in an accident etc); harmed,3
书架,,shū jià,bookshelf,3
输,,shū,to lose; to be beaten; (bound form) to transport; (literary) to donate; to contribute; (coll.) to enter (a password),3
输入,,shū rù,to import; to input,3
熟人,,shú rén,acquaintance; friend,3
属,,shǔ,category; genus (taxonomy); family members; dependents; to belong to; subordinate to; affiliated with; be born in the year of (one of the 12 animals); to be; to prove to be; to constitute,3
属于,,shǔ yú,to be classified as; to belong to; to be part of,3
束,,Shù,surname Shu,3
数量,,shù liàng,amount; quantity; quantitative,3
双,,Shuāng,surname Shuang,3
双方,,shuāng fāng,bilateral; both sides; both parties involved,3
思想,,sī xiǎng,thought; thinking; idea; ideology,3
死,,sǐ,to die; impassable; uncrossable; inflexible; rigid; extremely; damned,3
速度,,sù dù,speed; rate; velocity; (music) tempo,3
随,,Suí,surname Sui,3
所,,suǒ,"actually; place; classifier for houses, small buildings, institutions etc; that which; particle introducing a relative clause or passive",3
所长,,suǒ cháng,what one is good at,3
台,,Tái,Taiwan (abbr.); surname Tai,3
谈,,Tán,surname Tan,3
谈话,,tán huà,to talk (with sb); to have a conversation; talk; conversation,3
谈判,,tán pàn,to negotiate; negotiation; talks; conference,3
汤,,Tāng,surname Tang,3
糖,,táng,sugar; sweets; candy,3
特色,,tè sè,characteristic; distinguishing feature or quality,3
提前,,tí qián,to shift to an earlier date; to do sth ahead of time; in advance,3
提问,,tí wèn,to question; to quiz; to grill,3
题目,,tí mù,subject; title; topic,3
体会,,tǐ huì,to know from experience; to learn through experience; to realize; understanding; experience,3
体现,,tǐ xiàn,to embody; to reflect; to incarnate,3
体验,,tǐ yàn,to experience for oneself,3
天空,,tiān kōng,sky,3
甜,,tián,sweet,3
跳,,tiào,to jump; to hop; to skip over; to bounce; to palpitate,3
跳高,,tiào gāo,high jump (athletics),3
跳舞,,tiào wǔ,to dance,3
跳远,,tiào yuǎn,long jump (athletics),3
铁,,Tiě,surname Tie,3
铁路,,tiě lù,railroad; railway,3
听力,,tīng lì,hearing; listening ability,3
听众,,tīng zhòng,audience; listeners,3
停止,,tíng zhǐ,to stop; to halt; to cease,3
通常,,tōng cháng,regular; usual; normal; usually; normally,3
通信,,tōng xìn,to correspond (by letter etc); to communicate; communication,3
同意,,tóng yì,to agree; to consent; to approve,3
痛,,tòng,ache; pain; sorrow; deeply; thoroughly,3
痛苦,,tòng kǔ,pain; suffering; painful,3
头脑,,tóu nǎo,brains; mind; skull; (fig.) gist (of a matter); leader; boss,3
突出,,tū chū,prominent; outstanding; to give prominence to; to protrude; to project,3
突然,,tū rán,sudden; abrupt; unexpected,3
图,,tú,diagram; picture; drawing; chart; map; to plan; to scheme; to attempt; to pursue; to seek,3
图画,,tú huà,drawing; picture,3
土,,Tǔ,Tu (ethnic group); surname Tu,3
团,,tuán,"round; lump; ball; to roll into a ball; to gather; regiment; group; society; classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke)",3
团结,,tuán jié,to unite; unity; solidarity; united,3
团体,,tuán tǐ,group; organization; team,3
推动,,tuī dòng,to push (e.g. for acceptance of a plan); to promote; to give impetus to,3
推广,,tuī guǎng,to extend; to spread; to popularize; generalization; promotion (of a product etc),3
推进,,tuī jìn,to impel; to carry forward; to push on; to advance; to drive forward,3
推开,,tuī kāi,to push open (a gate etc); to push away; to reject; to decline,3
退,,tuì,to retreat; to withdraw; to reject; to return (sth); to decline,3
